store_product_id,canonical_product_id,alt_group_id,category,subcategory,product_name,brand,size,unit,pack_count,price_eur,promo_price_eur,currency,availability,store_name,city,last_updated,barcode,notes
LID-00435,CP0435,ALT0435,Pantry,Coffee,Coffee Beans Maxi - Italiamo,Italiamo,500,g,1,1.83,,eur,low stock,Lidl,MILANO,09/01/2026,3816432126942,check allergen label
LID-00436,CP0436,ALT0436,Pantry,Cereal,Corn Flakes Maxi 375g,Freshona,375,g,1,EUR 1.73,,EUR,available,Lidl,MILANO,2026/04/11 12:12,0263558243017,private label
LID-00437,CP0437,ALT0437,Pantry,Cereal,Muesli Maxi,W5,1125.0,g,1, 3.02 ,,eur,available,Lidl,Milano,2026-02-04,0433335384951,new
LID-00438,CP0438,ALT0438,Frozen,Pizza,Margherita Pizza Maxi - Chef Select,Chef Select,437.5,g,8,2.35,,eur,available,Lidl,MILANO,2026-02-08,0119875617868,promo shelf
LID-00439,CP0439,ALT0439,Frozen,Pizza,BELLAROM VEGETABLE PIZZA MAXI,Bellarom,380,g,1,EUR 2.74, 2.47 ,Euro,,Lidl,milan,2026-01-28 14:08:00,6093659520149,private label
LID-00440,CP0440,ALT0440,Frozen,Vegetables,frozen peas maxi,Chef Select,337.5,g,8,"2,79",,eur,in stock,Lidl,milan,2026-03-20,0428860505376,private label
LID-00441,CP0441,ALT0441,Frozen,VEGETABLES,ITALIAMO FROZEN SPINACH MAXI,Italiamo,337.5,g,1,3.44,,Euro,limited,Lidl,Milano,2026-03-21,3455068826917,new
LID-00442,CP0442,ALT0442,Frozen,FISH,Frozen Salmon Fillets Maxi 500g,Sondey,500.0,g,3,"4,15", 3.12 ,€,limited,Lidl,Milan,10/03/2026,9101570908599,limited edition
LID-00443,CP0443,ALT0443,Frozen,Fish,Fish Fingers Maxi,Freshona,300,g,8,"€5,09",,Euro,,Lidl,MILANO,20/04/2026,5969325914084,limited edition
LID-00444,CP0444,ALT0444,Beverages,Water,Still Water Maxi - Chef Select,Chef Select,1.12,l,2,"€1,06",,EUR,low stock,Lidl,MILANO,09-02-2026,0723483893595,limited edition
LID-00445,CP0445,ALT0445,Beverages,Water,Sparkling Water Maxi - Bellarom,Bellarom,1.12,l,3,"€1,70",EUR 1.54,€,in stock,Lidl,Milan,2026/03/11 05:12,2641869656130,
LID-00446,CP0446,ALT0446,Beverages,Juice,W5 Orange Juice Maxi,W5,1,l,4,"1,87","€1,40",€,low stock,Lidl,Milano,12/01/2026,3008696610168,private label
LID-00447,CP0447,ALT0447,Beverages,Juice,Apple Juice Maxi - Combino, Combino ,1,l,1,1.38,,Euro,available,Lidl,Milan,10-01-2026,0534407779462,
LID-00448,CP0448,ALT0448,Beverages,Soft Drinks,Cola Maxi - Parmalat, Parmalat,1.5,l,1,1.98,,eur,low stock,Lidl,Milano,23-01-2026,8413337312552,seasonal item
LID-00449,CP0449,ALT0449,Beverages,SOFT DRINKS,Granarolo Lemon Soda Maxi,Granarolo,1.5,l,2,2.22,,Euro,available,Lidl,milan,14/03/2026,8444902950264,seasonal item
LID-00450,CP0450,ALT0450,Beverages,Tea,Green Tea Maxi 25pcs,Milbona,25.0,pcs,3,"€2,31","1,74",eur,in stock,LIDL,Milano,2026-01-09 08:03:00,2134862985797,
LID-00451,CP0451,ALT0451,Beverages,Tea,Black Tea Maxi - Galbani,GALBANI,37.5,pcs,1,EUR 1.67,,Euro,available,Lidl,Milano,2026-03-04,7368205068212,promo shelf
LID-00452,CP0452,ALT0452,Household,Detergent,Dish Soap Maxi,De Cecco,937.5,ml,4,,,eur,in stock,Lidl,Milan,21-03-2026,0898436998480,
LID-00453,CP0453,ALT0453,Household,Detergent,Combino Laundry Detergent Maxi,Combino,2.25,l,2, 5.52 ,,€,,Lidl,Milano,2026/02/08 21:42,8870715238676,promo shelf
LID-00454,CP0454,ALT0454,Household,Paper,Toilet Paper Maxi - Bellarom ,Bellarom,6.0,pcs,1,"€4,19",,Euro,low stock,Lidl,Milan,2026-01-14 19:40:00,7085806235040,
LID-00455,CP0455,ALT0455,Household,Paper,Kitchen Towels Maxi 3pcs,Cien,3.0,pcs,1, 4.83 ,,€,limited,Lidl,MILANO,04/03/2026,9423289463389,
LID-00456,CP0456,ALT0456,Household,Cleaning,Multi Surface Cleaner Maxi 562.5ml,Cien,562.5,ml,4,"2,75",,eur,available,Lidl,Milan,2026/01/10 01:46,5138186550784,seasonal item
LID-00457,CP0457,ALT0457,Household,Cleaning,bleach maxi,Bellarom,2,l,3,"€5,35",,EUR,in stock,Lidl,MILANO,2026-04-10 22:48:00,5934015364154,limited edition
LID-00458,CP0458,ALT0458,Personal Care,Shampoo,Shampoo Maxi,Cien,375.0,ml,2,3.02,2.58,€,limited,Lidl,Milano,2026/03/26 21:58,6981987809270,check allergen label
LID-00459,CP0459,ALT0459,Personal Care,Shampoo,Conditioner Maxi - Freshona,Freshona,187.5,ml,4,4.12,,€,low stock,Lidl,MILANO,2026/02/22 09:43,2758548596559,check allergen label
LID-00460,CP0460,ALT0460,Personal Care,Soap,Hand Soap Maxi - Mutti,mutti,300,ml,6,"4,43",3.19,eur,limited,Lidl,Milano,2026/01/19 13:05,,private label
LID-00461,CP0461,ALT0461,Personal Care,Soap,BODY WASH MAXI 750ML,Mulino Bianco,750.0,ml,1,4.50,,Euro,,Lidl,Milan,08-03-2026,4620258254318,
LID-00462,CP0462,ALT0462,Personal Care,Toothpaste,Cien Toothpaste Maxi, Cien ,,ml,1, 2.93 ,EUR 2.20,eur,limited,Lidl,MILANO,18/03/2026,6817225775458,
LID-00463,CP0463,ALT0463,Dairy,Mozzarella,Mozzarella Light - Sondey,Sondey,125,g,4,"€2,73",,eur,,Lidl,Milano,20-02-2026,7217337399205,seasonal item
LID-00464,CP0464,ALT0464,Dairy,Mozzarella,Mozzarella di Bufala Light - Freshona,Freshona,156.25,g,6,"2,77",,€,,Lidl,Milan,2026-01-20 05:06:00,8446177732643,private label
LID-00465,CP0465,ALT0465,Dairy,Mozzarella,Fior di latte mozzarella Light,Cien,200,g,8,"2,21",,Euro,in stock,Lidl,milan,2026-03-31 02:03:00,8713752988322,
LID-00466,CP0466,ALT0466,Dairy,Yogurt,Greek Yogurt Light - Chef Select,Chef Select,127.5,g,1,EUR 1.88,,Euro,OUT OF STOCK,Lidl,milan,05/02/2026,8600304436199,promo shelf
LID-00467,CP0467,ALT0467,Dairy,Yogurt,Parmalat Strawberry Yogurt Light,Parmalat,2,pcs,1,,,€,limited,Lidl,Milan,24/04/2026,9671397191260,
LID-00468,CP0468,ALT0468,Dairy,Yogurt,Combino Plain Yogurt Light,Combino ,500,g,8,EUR 1.37,,Euro,in stock,Lidl,Milan,2026-04-26,5873393049366,check allergen label
LID-00469,CP0469,ALT0469,Dairy,Milk,Rio Mare Whole Milk Light,Rio Mare,0.75,l,3,1.99,,eur,OUT OF STOCK,Lidl,milan,2026/04/14 19:22,0935561039952,promo shelf
LID-00470,CP0470,ALT0470,Dairy,Milk,Sondey Semi-skimmed Milk Light,Sondey,1,l,1,"1,58",,eur,in stock,Lidl,Milano,08/01/2026,,limited edition
LID-00471,CP0471,ALT0471,Dairy ,Milk,Lactose Free Milk Light 1l,Italiamo,1,l,8,"€2,28",,EUR,available,Lidl,Milan,2026-01-11,4203403010956,limited edition
LID-00472,CP0472,ALT0472,Dairy,Butter,Unsalted Butter Light,Sondey,250,g,4, 2.59 ,,Euro,in stock,Lidl,milan,2026-03-03,,imported
LID-00473,CP0473,ALT0473,Dairy,Butter,Chef Select Salted Butter Light,Chef Select,187.5,g,6,2.63,,EUR,low stock,Lidl,milan,2026-03-05 20:51:00,,promo shelf
LID-00474,CP0474,ALT0474,Dairy,Cheese,Cien Parmigiano Reggiano Light,Cien,200,g,2, 1.52 ,EUR 1.24,€,limited,Lidl,Milan,2026-04-17,,
LID-00475,CP0475,ALT0475,Dairy,Cheese,Gorgonzola Light,Cien,225.0,g,8,"€2,44",,Euro,limited,Lidl,MILANO,03-01-2026,6215918327000,
LID-00476,CP0476,ALT0476,Dairy,Cheese ,Ricotta Light 312.5g,W5,312.5,g,,1.72,,eur,low stock,Lidl,Milano,2026/01/16 01:24,5315204998094,
LID-00477,CP0477,ALT0477,Bakery,Bread,Whole Wheat Bread Light 750g,Sondey,750.0,g,2, 2.36 ,,EUR,available,Lidl,Milano,2026/04/12 17:29,7794332562389,
LID-00478,CP0478,ALT0478,Bakery,Bread,Ciabatta Light 300g,Milbona,300,g,3,EUR 1.42,,eur,in stock,Lidl,Milano,2026-01-14,4181359989897,seasonal item
LID-00479,CP0479,ALT0479,Bakery,Bread,Milbona Sandwich Bread Light,Milbona,550,g,3,3.24,,Euro,OUT OF STOCK,Lidl,Milan,2026/02/17 09:28,0820048067571,promo shelf
LID-00480,CP0480,ALT0480,Bakery,Croissants,Butter Croissant Light - Combino,Combino,6,pcs,1,1.46,,eur,available,Lidl,MILANO,16-02-2026,0409531419615,
LID-00481,CP0481,ALT0481,Bakery,Croissants,Chocolate Croissant Light - Sondey,Sondey,6,pcs,2,1.86,,eur,OUT OF STOCK,Lidl,MILANO,2026-02-01 03:42:00,8349604784217,private label
LID-00482,CP0482,ALT0482,Bakery,Cookies,CHOCOLATE CHIP COOKIES LIGHT,Rio Mare ,375.0,g,2,EUR 1.61,,eur,low stock, Lidl,Milan,29/03/2026,8799160911413,check allergen label
LID-00483,CP0483,ALT0483,Bakery,Cookies,Digestive Biscuits Light - Milbona,Milbona,300.0,g,1,"2,82",,EUR,OUT OF STOCK,Lidl,Milano,2026-03-11,5447241916503,new
LID-00484,CP0484,ALT0484,Produce,Tomatoes,Freshona Cherry Tomatoes Light,Freshona ,500,g,8,"€2,34",,EUR,low stock,Lidl,Milano,2026-01-11 11:31:00,4174681359266,imported
LID-00485,CP0485,ALT0485,Produce,Tomatoes,Round Tomatoes Light 1kg,Bellarom,1,kg,2,2.62,,€,OUT OF STOCK,Lidl,milan,2026-01-19,2920753605117,check allergen label
LID-00486,CP0486,ALT0486,Produce,Salad,Iceberg Lettuce Light - Milbona,Milbona,1.25,pcs,6, 2.61 ,,€,low stock, Lidl,Milano,2026-04-25 23:22:00,2489420466489,new
LID-00487,CP0487,ALT0487,Produce,Salad, Rocket Salad Light 125g,Sondey,125,g,3, 2.00 , 1.80 ,eur,limited,Lidl,Milano,2026/03/08 19:45,6622654016599,private label
LID-00488,CP0488,ALT0488,Produce,Apples,Milbona Golden Apples Light,Milbona,1,kg,1,EUR 2.92, 2.18 ,Euro,limited,Lidl,Milano,2026-03-13,1158488600801,seasonal item
LID-00489,CP0489,ALT0489,Produce,Apples,Pink Lady Apples Light 1kg,Bellarom,1,kg,, 2.52 ,,Euro,limited,Lidl,MILANO,20/01/2026,6121203843753,
LID-00490,CP0490,ALT0490,Produce,Bananas,W5 Bananas Light,W5,0.75,kg,1,"2,20",,€,OUT OF STOCK,Lidl,milan,25-04-2026,5475231123274,private label
LID-00491,CP0491,ALT0491,Produce,Potatoes,Sondey Potatoes Light,Sondey,2.5,kg,2,"€3,42",,Euro,,Lidl,Milano,2026-01-07,0196304530693,new
LID-00492,CP0492,ALT0492, Meat ,Chicken,Chicken Breast Light - Rio Mare,Rio Mare,300.0,g,2,EUR 7.43,,€,low stock,Lidl,MILANO,2026/03/18 18:43,5446083851799,limited edition
LID-00493,CP0493,ALT0493,Meat,Chicken, Rio Mare Chicken Thighs Light ,Rio Mare,625.0,g,4,"€6,25",,Euro,low stock,Lidl,MILANO,15/02/2026,9045792714724,new
LID-00494,CP0494,ALT0494,Meat,Beef,Italiamo Minced Beef Light,Italiamo,400,g,6,"€7,88",,eur,limited,Lidl,Milano,2026-04-12 20:19:00,6293288098322,limited edition
LID-00495,CP0495,ALT0495,Meat,Beef,Chef Select Beef Steak Light,Chef Select,300,g,6,"€3,94",2.82,Euro,in stock,Lidl,milan,2026-04-07,3845319807468,imported
LID-00496,CP0496,ALT0496, Meat ,Cured Meats,Prosciutto Cotto Light, Chef Select,150.0,,1, 7.30 ,,€,,Lidl,MILANO,2026-01-15,0666641106541,
LID-00497,CP0497,ALT0497,Meat ,Cured Meats , Salame Milano Light,Chef Select,100,g,3,"5,72",EUR 4.88,Euro,limited,Lidl,MILANO,21/01/2026,8889178791505,imported
LID-00498,CP0498,ALT0498,Pantry,Pasta,Spaghetti Light - W5,W5,500,g,6, 3.89 ,,Euro,,Lidl,Milan,2026-03-14,0952175585177,
LID-00499,CP0499,ALT0499,Pantry,Pasta,Penne Rigate Light - Milbona,Milbona,500,g,1,"€2,69",EUR 1.93,€,low stock,Lidl,MILANO,2026/04/25 01:04,5421854570568,limited edition
LID-00500,CP0500,ALT0500,Pantry, Pasta ,Fusilli Light - Aia,Aia,500,g,1,3.96,,Euro,limited,Lidl,Milan,2026-03-27 08:49:00,8954001788224,
LID-00501,CP0501,ALT0501,Pantry,rice,Chef Select Carnaroli Rice Light,Chef Select,0.75,kg,4,2.78,,€,in stock,Lidl,MILANO,2026-01-08,6105370923007,
LID-00502,CP0502,ALT0502,Pantry,Rice,Basmati Rice Light,Galbani,1,kg,1,"€1,69",,Euro,available,Lidl,Milan,11/01/2026,4716198273481,promo shelf
LID-00503,CP0503,ALT0503,Pantry,sauce,Combino Tomato Passata Light,Combino,875.0,ml,6, 1.79 ,,eur,OUT OF STOCK,Lidl,Milan,09-03-2026,8606739834488,new
LID-00504,CP0504,ALT0504,Pantry,Sauce,Pesto Genovese Light - Barilla,Barilla,190,g,3,,,€,available,Lidl,milan,21/04/2026,2090855107409,check allergen label
LID-00505,CP0505,ALT0505,Pantry,Oil,Sondey Extra Virgin Olive Oil Light,Sondey,1,l,6,EUR 4.30,,EUR,,Lidl,Milan,2026-02-09 23:35:00,3541201227595,
LID-00506,CP0506,ALT0506,Pantry,Oil,Italiamo Sunflower Oil Light,Italiamo,0.75,l,1,2.77,,€,available,Lidl,milan,2026-04-27,7173279805950,
LID-00507,CP0507,ALT0507,Pantry, Flour , Milbona All Purpose Flour Light,Milbona,1,kg,2,2.43,,eur,available,Lidl ,milan,2026/04/23 21:26,1359928553595,limited edition
LID-00508,CP0508,ALT0508,Pantry,Flour,00 Flour Light 1kg,De Cecco,1,kg,1,2.75,,€,in stock,Lidl,Milan,01/03/2026,3394495300677,
LID-00509,CP0509,ALT0509,Pantry,Sugar,White Sugar Light,Combino,1.5,kg,1,EUR 2.25,,€,limited,Lidl,Milan,06/02/2026,3451100906053,
LID-00510,CP0510,ALT0510,Pantry,Sugar,Brown Sugar Light 1.25kg,Rio Mare,1.25,kg,1,EUR 2.31, 2.14 ,Euro,OUT OF STOCK,Lidl,Milan,2026-04-20 18:23:00,4260336202755,check allergen label
LID-00511,CP0511,ALT0511,Pantry,Coffee,Ground Coffee Light,Milbona,375.0,g,,"2,89",EUR 2.45,eur,in stock,Lidl,Milan,2026-04-23 12:02:00,8970591611863,imported
LID-00512,CP0512,ALT0512,Pantry,Coffee,Cien Coffee Beans Light,Cien,500,g,8, 3.99 ,,eur,available,Lidl,Milan,2026-04-23 06:36:00,8972845401822,imported
LID-00513,CP0513,ALT0513,Pantry,Cereal,CORN FLAKES LIGHT - SONDEY,Sondey,281.25,g,1,"3,12",,eur,,Lidl,Milano,2026-04-23 10:37:00,3020203042322,new
LID-00514,CP0514,ALT0514,Pantry,CEREAL,Muesli Light,Sondey,562.5,g,2,EUR 2.01,,eur,in stock,Lidl,Milano,2026-03-18 01:10:00,7775691983210,private label
LID-00515,CP0515,ALT0515,Frozen,Pizza,Margherita Pizza Light 350g,MILBONA,350,g,1,4.69,,€,limited,Lidl,milan,23-04-2026,9131670805685,imported
LID-00516,CP0516,ALT0516,Frozen,Pizza,Vegetable Pizza Light 380g,W5 ,380,g,6,"€4,50",,€,OUT OF STOCK,Lidl,Milano,06/03/2026,9339650496273,new
LID-00517,CP0517,ALT0517,Frozen,Vegetables,Frozen Peas Light 675g,Cien,675.0,g,1,4.92,3.81,EUR,low stock,Lidl,Milano,27-01-2026,3419964338532,limited edition
LID-00518,CP0518,ALT0518,Frozen,Vegetables,Frozen Spinach Light 450g,Freshona,450,g,1,"2,67",,EUR,in stock,Lidl,milan,13-01-2026,5457694757694,private label
LID-00519,CP0519,ALT0519,Frozen,Fish,Frozen Salmon Fillets Light - Cien,Cien,300.0,g,8,"2,84",,€,limited,Lidl,milan,2026-03-26 12:59:00,0959481526925,limited edition
LID-00520,CP0520,ALT0520,Frozen,Fish,Fish Fingers Light 225g,Cien,225.0,g,2, 4.79 ,"4,38",Euro,in stock,Lidl,milan,2026-04-25 02:44:00,3261454307963,
LID-00521,CP0521,ALT0521,Beverages,Water, Still Water Light - Sondey ,Sondey,2.25,l,1,"€2,18",EUR 1.88,EUR,low stock,Lidl,Milan,2026/04/05 12:08,2687447017320,imported
LID-00522,CP0522,ALT0522,Beverages,Water,Sparkling Water Light,W5,1.88,l,8,2.06,1.67,€,limited,Lidl,Milano,2026-04-28 12:40:00,0002722142573,seasonal item
LID-00523,CP0523,ALT0523,Beverages,Juice,Orange Juice Light,ITALIAMO,1,l,2,"€1,71",,€,OUT OF STOCK,Lidl,MILANO,2026-04-09 00:59:00,9735259533222,check allergen label
LID-00524,CP0524,ALT0524,Beverages,Juice,Apple Juice Light - Sondey,Sondey,1,l,1, 1.17 ,,eur,limited,Lidl,MILANO,2026-04-20,1087082697182,
LID-00525,CP0525,ALT0525,Beverages,Soft Drinks,Cola Light 1.88l,Chef Select,1.88,l,2,1.60,1.16,€,available,Lidl,milan,06/03/2026,3222801944258,promo shelf
LID-00526,CP0526,ALT0526,Beverages,Soft Drinks,Lemon Soda Light - Combino,Combino,2.25,l,6,"2,26",,Euro,limited, Lidl ,Milano,22-02-2026,7413075384185,seasonal item
LID-00527,CP0527,ALT0527,Beverages,Tea,Green Tea Light - Combino,Combino,30.0,pcs,3,EUR 1.15,,EUR,OUT OF STOCK,Lidl,Milano,2026-01-19,6411955640919,check allergen label
LID-00528,CP0528,ALT0528,Beverages,Tea,Black Tea Light,CHEF SELECT,18.75,pcs,,"€1,61",,Euro,in stock,Lidl,Milano,12/04/2026,6967897609873,imported
LID-00529,CP0529,ALT0529,Household,Detergent,Dish Soap Light 937.5ml,Galbani,937.5,ml,1,"€3,34",,Euro,,Lidl,milan,01/04/2026,9431916543089,seasonal item
LID-00530,CP0530,ALT0530,Household,Detergent,Laundry Detergent Light - Combino,Combino,2.25,l,1,EUR 2.62,1.88,EUR,in stock,Lidl,MILANO,2026-03-12 14:41:00,6764979741636,private label
LID-00531,CP0531,ALT0531,Household, Paper ,W5 Toilet Paper Light,W5,8,pcs,4,EUR 3.72,EUR 2.83,EUR,in stock,Lidl,milan,14-04-2026,3059702551282,new
LID-00532,CP0532,ALT0532,Household,Paper,Kitchen Towels Light 4pcs,Chef Select,4,pcs,3,EUR 6.24,,Euro,limited,Lidl,milan,2026/01/25 15:05,4414916999393,promo shelf
LID-00533,CP0533,ALT0533,Household,Cleaning,Multi Surface Cleaner Light,Freshona,562.5,ml,3,3.54,,€,low stock,Lidl,MILANO,2026-01-29 17:24:00,8941321097202,check allergen label
LID-00534,CP0534,ALT0534,Household,Cleaning,Lavazza Bleach Light,Lavazza,2.5,l,4,"3,61",,EUR,limited,lidl,milan,2026/02/18 10:06,1293900251213,new
LID-00535,CP0535,ALT0535,Personal Care,Shampoo,Shampoo Light,Sondey,187.5,,6,5.32,,eur,in stock,Lidl,milan,2026/02/20 14:48,6631138850342,new
LID-00536,CP0536,ALT0536,Personal Care,Shampoo,Conditioner Light - Galbani,Galbani,375.0,ml,3,4.88,"€3,72",Euro,low stock,Lidl,Milano,20/02/2026,4690217741743,imported
LID-00537,CP0537,ALT0537,Personal Care,Soap,Hand Soap Light - Freshona,Freshona,450.0,ml,4, 2.46 ,2.21,eur,limited,Lidl,Milan,11/02/2026,,
LID-00538,CP0538,ALT0538,Personal Care, Soap ,Aia Body Wash Light,Aia,500,ml,3,5.36,EUR 4.05,Euro,limited,Lidl,milan,2026-01-25,5301239847230,check allergen label
LID-00539,CP0539,ALT0539,Personal Care,Toothpaste,Freshona Toothpaste Light,Freshona,75,ml,1,3.30,EUR 3.11,Euro,OUT OF STOCK,Lidl,MILANO,28-01-2026,7546199240658,
LID-00540,CP0540,ALT0540,Dairy,Mozzarella,Mozzarella Fresh - Parmalat,Parmalat,156.25,g,1,"€2,01", 1.66 ,€,low stock,Lidl,Milan,31/03/2026,1212110187803,seasonal item
LID-00541,CP0541,ALT0541,Dairy,Mozzarella,Mozzarella di Bufala Fresh 93.75g,Bellarom,93.75,g,1,"€2,51","2,33",€,in stock,Lidl,milan,2026-02-02 12:49:00,1712227643387,imported
LID-00542,CP0542,ALT0542,Dairy,Mozzarella,Fior di latte mozzarella Fresh,Italiamo,200,g,4,1.43,"1,06",eur,OUT OF STOCK,Lidl,MILANO,2026-01-09 23:41:00,7899504702059,limited edition
LID-00543,CP0543,ALT0543,Dairy,Yogurt,greek yogurt fresh,Bellarom,255.0,g,8,"€1,50",,€,available,Lidl,Milan,2026/03/05 08:30,2592061658129,limited edition
LID-00544,CP0544,ALT0544,Dairy ,Yogurt,Strawberry Yogurt Fresh - De Cecco,De Cecco,2,pcs,6,EUR 1.68,1.56,eur,,Lidl,milan,05-02-2026,5498085133138,new
LID-00545,CP0545,ALT0545,Dairy,Yogurt,Italiamo Plain Yogurt Fresh,Italiamo,375.0,g,1, 2.13 ,,€,low stock,Lidl,Milano,30/01/2026,8687640191854,
LID-00546,CP0546,ALT0546,Dairy,Milk,Whole Milk Fresh 1l,Italiamo,1,l,1,EUR 1.72,"1,56",€,low stock,Lidl,MILANO,09-02-2026,1962342192622,
LID-00547,CP0547,ALT0547,Dairy,Milk,Cien Semi-skimmed Milk Fresh,Cien,1.5,l,3,1.28,,EUR,available,Lidl,MILANO,2026-04-12 10:23:00,9498128318003,promo shelf
LID-00548,CP0548,ALT0548,Dairy,Milk, Lactose Free Milk Fresh 1l ,W5,1,l,1,2.52,,EUR,OUT OF STOCK,Lidl,milan,18/01/2026,3805826929900,
LID-00549,CP0549,ALT0549,Dairy,Butter,Unsalted Butter Fresh 312.5g,Bellarom,312.5,g,2,1.99,,eur,limited,Lidl,MILANO,2026-01-06 00:55:00,1862671368410,new
LID-00550,CP0550,ALT0550,Dairy,Butter,Salted Butter Fresh - Chef Select,Chef Select,250,g,1,"€2,60",1.97,Euro,OUT OF STOCK,Lidl,Milano,11-03-2026,0659208814319,
LID-00551,CP0551,ALT0551,Dairy,Cheese,Parmigiano Reggiano Fresh 250g,Ferrero,250.0,g,1,1.37,,EUR,,Lidl,Milan,2026/02/01 11:36,6862959125734,private label
LID-00552,CP0552,ALT0552,Dairy,Cheese,Gorgonzola Fresh,Combino,150,g,1,"2,26",,Euro,available,Lidl,milan,2026-04-23 09:24:00,0808974748599,imported
LID-00553,CP0553,ALT0553,Dairy,Cheese,Bellarom Ricotta Fresh,Bellarom,375.0,g,3,1.51,,EUR,available,Lidl,Milano,2026-03-29,2860521026270,
LID-00554,CP0554,ALT0554,Bakery,Bread,Freshona Whole Wheat Bread Fresh ,Freshona ,500,g,3,1.65,,€,available,Lidl,Milan,11-02-2026,1856302750003,private label
LID-00555,CP0555,ALT0555,bakery,Bread,Ciabatta Fresh 300g,de cecco,300,g,4,"€2,10",,€,available,Lidl,Milano,2026-02-26,8726001365103,new
LID-00556,CP0556,ALT0556,Bakery,Bread,Sandwich Bread Fresh,Barilla,687.5,g,1, 1.80 ,,eur,OUT OF STOCK,Lidl,MILANO,2026/04/13 19:53,9967256222190,check allergen label
LID-00557,CP0557,ALT0557,Bakery,Croissants,Butter Croissant Fresh,W5,7.5,pcs,8,"1,35",,EUR,limited,Lidl,milan,2026-05-01,4553129003622,check allergen label
LID-00558,CP0558,ALT0558,Bakery,Croissants,Chocolate Croissant Fresh 6pcs,Milbona,6,pcs,8,2.86,"€2,70",€,limited,Lidl,milan,2026/04/10 02:07,5161857591710,seasonal item
LID-00559,CP0559,ALT0559,Bakery,Cookies,Milbona Chocolate Chip Cookies Fresh,Milbona,450.0,g,3,2.50,2.03,Euro,in stock,Lidl,milan,01/02/2026,9305378803318,imported
LID-00560,CP0560,ALT0560,Bakery,Cookies,Combino Digestive Biscuits Fresh,Combino,600.0,g,1, 1.77 ,,eur,available,Lidl,Milan,2026-04-30 14:08:00,5152174653537,check allergen label
LID-00561,CP0561,ALT0561,Produce,Tomatoes,Bellarom Cherry Tomatoes Fresh ,Bellarom,500,g,8,"3,34",,Euro,low stock,Lidl,milan,03-04-2026,9946645099990,new
LID-00562,CP0562,ALT0562,Produce,Tomatoes,Milbona Round Tomatoes Fresh,Milbona,1.25,kg,1,"€2,65",,Euro,,Lidl,milan,10-04-2026,8849979572857,promo shelf
LID-00563,CP0563,ALT0563,Produce, Salad ,Iceberg Lettuce Fresh,Aia,1.5,pcs,1,1.70,,eur,OUT OF STOCK,Lidl,Milan,09-02-2026,7059844514367,
LID-00564,CP0564,ALT0564,Produce,Salad,Rocket Salad Fresh 93.75g,Combino,93.75,g,1,"€1,65",EUR 1.24,EUR,OUT OF STOCK,Lidl,milan,2026-02-17,9921779055286,new
LID-00565,CP0565,ALT0565,Produce, Apples ,Golden Apples Fresh - Chef Select,Chef Select,1,kg,4,"2,25",,eur,,Lidl,Milano,2026-04-16 05:45:00,,promo shelf
LID-00566,CP0566,ALT0566,Produce,Apples,Pink Lady Apples Fresh - Rio Mare,Rio Mare,1,kg,4,3.61,,EUR,in stock,Lidl,Milano,09/01/2026,3615873662713,private label
LID-00567,CP0567,ALT0567,Produce,Bananas,Bananas Fresh 1kg,Bellarom,1,kg,1, 1.88 ,EUR 1.61,eur,in stock,Lidl,MILANO,2026-01-16 11:45:00,2551164369028,private label
LID-00568,CP0568,ALT0568,PRODUCE,Potatoes,Potatoes Fresh 2.5kg,Sondey,2.5,kg,6,1.48,1.26,EUR,in stock,Lidl,MILANO,21/03/2026,4640510388027,check allergen label
LID-00569,CP0569,ALT0569,Meat,Chicken,Chicken Breast Fresh,Italiamo,600.0,g,1,"5,13",,EUR,low stock,Lidl,Milano,2026/03/09 08:35,9092288498745,limited edition
LID-00570,CP0570,ALT0570,Meat,Chicken,Cien Chicken Thighs Fresh,Cien,750.0,g,4,4.24,,EUR,in stock,Lidl,milan,2026-01-22,3988187387758,promo shelf
LID-00571,CP0571,ALT0571,Meat,Beef,Minced Beef Fresh - Sondey,Sondey,400,g,3,6.79,,EUR,limited,Lidl,MILANO,14/04/2026,4123190577204,
LID-00572,CP0572,ALT0572,Meat,Beef, Milbona Beef Steak Fresh ,Milbona,375.0,g,3,5.49,,Euro,,Lidl,Milano,2026/02/09 19:51,7098726496322,
LID-00573,CP0573,ALT0573,Meat,Cured Meats,Prosciutto Cotto Fresh,Sondey,150.0,g,2,EUR 3.99,3.62,Euro,limited,Lidl,Milan,21/02/2026,,seasonal item
LID-00574,CP0574,ALT0574,meat,Cured Meats,Italiamo Salame Milano Fresh,Italiamo,125.0,,6,"€6,88", 6.35 ,EUR,in stock,Lidl,Milan,2026-04-14 13:09:00,0739713072211,seasonal item
LID-00575,CP0575,ALT0575,Pantry,Pasta,Granarolo Spaghetti Fresh,Granarolo,500,g,1,EUR 2.92,2.33,Euro,in stock,Lidl,Milano,2026/03/02 23:31,6023442252160,seasonal item
LID-00576,CP0576,ALT0576,Pantry,Pasta,Penne Rigate Fresh - Cien,Cien,750.0,g,1,"2,38",2.23,€,OUT OF STOCK,Lidl,Milan,02-03-2026,4802455985160,limited edition
LID-00577,CP0577,ALT0577,Pantry,Pasta,Chef Select Fusilli Fresh,Chef Select,625.0,g,1,"€4,12",,Euro,OUT OF STOCK,Lidl,MILANO,20-01-2026,7600884474083,seasonal item
